ACC_YEAR,SGG_CD,SGG_NM,BJDONG_CD,BJDONG_NM,LAND_GBN,LAND_GBN_NM,BONBEON,BUBEON,BLDG_NM,DEAL_YMD,OBJ_AMT,BLDG_AREA,TOT_AREA,FLOOR,RIGHT_GBN,CNTL_YMD,BUILD_YEAR,HOUSE_TYPE,REQ_GBN,RDEALER_LAWDNM
2024,11740,강동구,10200,고덕동,1,대지,0312,0000,배재현대,2024-01-27,86000,59.94,0.0,18.0,,,1995,아파트,중개거래,서울 강동구
2024,11740,강동구,10700,암사동,1,대지,0414,0002,롯데캐슬퍼스트,2024-01-27,112500,59.99,0.0,28.0,,,2008,아파트,중개거래,서울 강동구
2024,11680,강남구,10100,역삼동,1,대지,0824,0025,대우디오빌플러스,2024-01-27,27500,38.96,48.49,13.0,,,2004,오피스텔,중개거래,서울 강남구
2024,11410,서대문구,11600,창천동,1,대지,0072,0022,더이음,2024-01-27,22000,17.75,31.04,9.0,,,2021,오피스텔,중개거래,서울 송파구
2024,11500,강서구,10900,방화동,1,대지,0830,0003,방화샤르망1오피스텔,2024-01-27,5600,16.29,23.49,4.0,,,2003,오피스텔,중개거래,서울 강서구
2024,11500,강서구,10100,염창동,1,대지,0293,0000,한강동아,2024-01-27,69750,59.97,0.0,4.0,,,1998,아파트,중개거래,서울 강서구
2024,11740,강동구,10800,성내동,1,대지,0410,0002,중앙하이츠,2024-01-27,55000,61.36,0.0,4.0,,,2001,아파트,중개거래,서울 강동구
2024,11560,영등포구,12100,문래동3가,1,대지,0094,0000,문래힐스테이트,2024-01-27,137000,84.92,0.0,19.0,,,2003,아파트,중개거래,서울 영등포구
2024,11290,성북구,10300,돈암동,1,대지,0524,0000,일신건영휴먼빌아파트,2024-01-27,72000,84.98,0.0,14.0,,,2005,아파트,중개거래,서울 성북구
2024,11590,동작구,10200,상도동,1,대지,0126,0073,석경트라움,2024-01-27,27000,41.71,23.51,4.0,,,2013,연립다세대,중개거래,서울 동작구
2024,11590,동작구,10400,본동,1,대지,0481,0000,신동아,2024-01-27,95000,84.46,0.0,9.0,,,1993,아파트,중개거래,서울 동작구
2024,11230,동대문구,10900,휘경동,1,대지,0246,0000,맥스타워,2024-01-27,17000,16.76,25.95,3.0,,,2021,오피스텔,중개거래,서울 동대문구
2024,11440,마포구,11100,신수동,1,대지,0462,0000,신촌숲아이파크,2024-01-27,143500,59.75,0.0,26.0,,,2019,아파트,중개거래,서울 마포구
2024,11560,영등포구,11000,여의도동,1,대지,0017,0009,더하우스 소호 여의도 오피스텔,2024-01-27,64000,45.86,75.02,11.0,,,2017,오피스텔,중개거래,서울 마포구
2024,11560,영등포구,13200,신길동,,,,,,2024-01-27,59800,113.47,75.0,0.0,,,1993,단독다가구,중개거래,서울 영등포구
2024,11380,은평구,10900,신사동,1,대지,0360,0000,신사성원,2024-01-27,53000,59.94,0.0,14.0,,,2000,아파트,중개거래,서울 은평구
2024,11470,양천구,10300,신월동,1,대지,0456,0002,예원빌리지,2024-01-27,24000,46.65,30.5,2.0,,,2009,연립다세대,중개거래,서울 양천구
2024,11620,관악구,10200,신림동,1,대지,1482,0018,메트로타운4차,2024-01-27,26000,29.85,19.24,5.0,,,2017,연립다세대,중개거래,서울 관악구
2024,11620,관악구,10200,신림동,1,대지,1482,0018,메트로타운4차,2024-01-27,26000,29.85,19.24,5.0,,,2017,연립다세대,중개거래,서울 관악구
2024,11500,강서구,10400,가양동,1,대지,1479,0008,동양 트레벨 스카이 오피스텔,2024-01-27,12000,26.96,40.46,9.0,,,2003,오피스텔,중개거래,서울 강서구
2024,11500,강서구,10600,내발산동,1,대지,0657,0000,우장산힐스테이트,2024-01-27,120000,84.98,0.0,13.0,,,2005,아파트,중개거래,서울 강서구
2024,11380,은평구,10700,응암동,1,대지,0769,0000,녹번역e편한세상캐슬,2024-01-27,73800,44.85,0.0,10.0,,,2021,아파트,중개거래,"서울 강남구, 서울 은평구"
2024,11740,강동구,10100,명일동,1,대지,0332,0000,명일엘지,2024-01-27,86000,84.9,0.0,2.0,,,1999,아파트,중개거래,서울 강동구
2024,11305,강북구,10300,수유동,1,대지,0274,0005,(274-5),2024-01-27,13000,23.37,31.64,8.0,,20240205,2017,오피스텔,중개거래,서울 강북구
2024,11290,성북구,13500,종암동,1,대지,0135,0000,종암2차SKVIEW,2024-01-27,110000,119.87,0.0,11.0,,,2010,아파트,중개거래,서울 성북구
2024,11470,양천구,10300,신월동,1,대지,0523,0006,모던그린힐,2024-01-27,31500,69.75,39.24,5.0,,,2009,연립다세대,중개거래,"서울 강서구, 서울 양천구"
2024,11290,성북구,10300,돈암동,1,대지,0644,0000,돈암코오롱하늘채,2024-01-27,98000,84.86,0.0,10.0,,,2016,아파트,중개거래,서울 성북구
2024,11590,동작구,10700,사당동,1,대지,1160,0000,사당롯데캐슬골든포레,2024-01-27,112000,84.98,0.0,17.0,,20240207,2021,아파트,중개거래,"서울 관악구, 서울 동작구"
2024,11215,광진구,10300,구의동,1,대지,0254,0042,뉴현대빌라(254-42),2024-01-27,35000,64.8,38.43,1.0,,,1995,연립다세대,중개거래,서울 광진구
2024,11305,강북구,10300,수유동,1,대지,0274,0005,(274-5),2024-01-27,13000,23.37,31.64,8.0,,,2017,오피스텔,중개거래,서울 강북구
2024,11590,동작구,10700,사당동,1,대지,1160,0000,사당롯데캐슬골든포레,2024-01-27,112000,84.98,0.0,17.0,,,2021,아파트,중개거래,"서울 관악구, 서울 동작구"
2024,11590,동작구,10700,사당동,1,대지,1160,0000,사당롯데캐슬골든포레,2024-01-27,91000,59.99,0.0,2.0,,,2021,아파트,중개거래,서울 동작구
2024,11680,강남구,11500,수서동,1,대지,0736,0000,신동아,2024-01-27,92000,33.18,0.0,4.0,,,1992,아파트,중개거래,서울 강남구
2024,11260,중랑구,10100,면목동,1,대지,0715,0000,늘푸른동아,2024-01-27,59500,59.65,0.0,12.0,,,2002,아파트,중개거래,서울 중랑구
2024,11380,은평구,11400,진관동,1,대지,0102,0000,박석고개1단지힐스테이트(116~131동)BL2-1,2024-01-27,78500,59.85,0.0,4.0,,,2009,아파트,중개거래,서울 은평구
2024,11500,강서구,10300,화곡동,1,대지,0470,0003,대우연립,2024-01-27,19500,51.09,28.57,3.0,,,1995,연립다세대,중개거래,서울 강서구
2024,11230,동대문구,10600,장안동,1,대지,0431,0005,신부파스칼텔,2024-01-27,8000,22.98,29.77,2.0,,,2003,오피스텔,중개거래,서울 동대문구
2024,11350,노원구,10600,중계동,1,대지,0590,0000,신안,2024-01-27,64000,59.97,0.0,7.0,,,1999,아파트,중개거래,서울 노원구
2024,11230,동대문구,10600,장안동,1,대지,0416,0002,슈프림오피스텔,2024-01-27,12700,24.53,30.99,6.0,,,2012,오피스텔,중개거래,서울 동대문구
2024,11260,중랑구,10300,중화동,1,대지,0309,0106,참하우스토리,2024-01-27,26000,28.63,17.82,2.0,,,2019,연립다세대,중개거래,서울 중랑구
2024,11170,용산구,12400,한강로1가,1,대지,0064,0000,대우월드마크용산,2024-01-27,170000,114.68,0.0,18.0,,,2007,아파트,중개거래,서울 용산구
2024,11470,양천구,10300,신월동,1,대지,1075,0000,목동센트럴아이파크위브1단지,2024-01-27,102500,84.98,0.0,6.0,,,2020,아파트,중개거래,서울 양천구
2024,11215,광진구,10500,자양동,1,대지,0650,0039,(650-39),2024-01-27,20800,34.12,25.51,-1.0,,,1990,연립다세대,중개거래,서울 광진구
2024,11140,중구,16200,신당동,1,대지,0304,0250,(304-250),2024-01-27,29000,22.8,19.9,3.0,,,2008,연립다세대,중개거래,서울 중구
2024,11200,성동구,10700,행당동,1,대지,0346,0000,행당한진타운,2024-01-27,99000,59.96,0.0,12.0,,,2000,아파트,중개거래,서울 성동구
2024,11590,동작구,10100,노량진동,1,대지,0325,0000,신동아리버파크,2024-01-27,102000,84.88,0.0,22.0,,,2001,아파트,중개거래,서울 동작구
2024,11710,송파구,10100,잠실동,1,대지,0019,0000,잠실엘스,2024-01-27,225000,84.8,0.0,12.0,,,2008,아파트,중개거래,서울 송파구
2024,11500,강서구,10600,내발산동,1,대지,0657,0000,우장산힐스테이트,2024-01-27,94500,59.98,0.0,13.0,,,2005,아파트,중개거래,서울 강서구
2024,11110,종로구,17700,평동,1,대지,0233,0000,경희궁자이(3단지),2024-01-27,200000,84.84,0.0,14.0,,,2017,아파트,중개거래,서울 종로구
2024,11200,성동구,10400,도선동,1,대지,0046,0000,W에비뉴타워,2024-01-27,23000,23.32,23.32,8.0,,,2018,오피스텔,중개거래,서울 성동구
2024,11410,서대문구,10900,현저동,1,대지,1019,0000,독립문파크빌,2024-01-27,63900,59.4,0.0,2.0,,,2000,아파트,중개거래,서울 서대문구
2024,11350,노원구,10300,공릉동,1,대지,0745,0000,동신아파트,2024-01-27,54000,59.99,0.0,20.0,,,1999,아파트,중개거래,서울 노원구
2024,11440,마포구,12700,상암동,1,대지,1637,0000,상암월드컵파크2단지,2024-01-27,88000,59.92,0.0,13.0,,,2003,아파트,중개거래,서울 마포구
2024,11590,동작구,10200,상도동,1,대지,0410,0000,현대201동,2024-01-27,59900,59.91,0.0,4.0,,20240130,1995,아파트,중개거래,서울 관악구
2024,11230,동대문구,10600,장안동,1,대지,0431,0005,신부파스칼텔,2024-01-27,8200,22.7,29.4,5.0,,,2003,오피스텔,중개거래,서울 동대문구
2024,11350,노원구,10200,월계동,1,대지,0436,0000,동신,2024-01-27,56000,71.77,0.0,5.0,,,1983,아파트,중개거래,서울 노원구
2024,11215,광진구,10400,광장동,1,대지,0579,0000,광장11현대홈타운,2024-01-27,168000,84.94,105.41,3.0,,,2003,연립다세대,중개거래,서울 광진구
2024,11230,동대문구,10400,전농동,1,대지,0558,0068,(558-68),2024-01-27,33000,16.74,10.96,4.0,,,2014,연립다세대,중개거래,서울 동대문구
2024,11590,동작구,10800,대방동,1,대지,0391,0071,다인캐슬3차,2024-01-27,32700,27.83,17.58,2.0,,,2021,연립다세대,중개거래,서울 동작구
2024,11590,동작구,10200,상도동,1,대지,0410,0000,현대201동,2024-01-27,59900,59.91,0.0,4.0,,,1995,아파트,중개거래,서울 관악구
2024,11680,강남구,10100,역삼동,1,대지,0755,0004,e-편한세상,2024-01-27,197000,59.95,0.0,13.0,,,2005,아파트,중개거래,서울 강남구
2024,11590,동작구,10200,상도동,1,대지,0410,0000,현대201동,2024-01-27,59900,59.91,0.0,4.0,,20240130,1995,아파트,중개거래,서울 관악구
2024,11230,동대문구,10500,답십리동,1,대지,1014,0000,답십리파크자이,2024-01-27,96000,59.91,0.0,18.0,,,2019,아파트,중개거래,서울 동대문구
2024,11470,양천구,10200,목동,1,대지,0912,0000,목동신시가지5,2024-01-27,167000,65.08,0.0,5.0,,,1986,아파트,중개거래,서울 양천구
2024,11320,도봉구,10700,창동,1,대지,0825,0000,북한산아이파크5차,2024-01-27,84500,84.45,0.0,3.0,,,2004,아파트,중개거래,서울 도봉구
2024,11740,강동구,10700,암사동,1,대지,0510,0027,(510-27),2024-01-27,24000,34.18,21.94,3.0,,,2013,연립다세대,중개거래,서울 강동구
2024,11410,서대문구,11800,홍은동,1,대지,0467,0000,북한산두산위브,2024-01-27,72500,59.42,0.0,4.0,,,2020,아파트,중개거래,서울 서대문구
2024,11470,양천구,10200,목동,1,대지,0912,0000,목동신시가지5,2024-01-27,255000,115.47,0.0,10.0,,,1986,아파트,중개거래,서울 양천구
2024,11380,은평구,11400,진관동,1,대지,0100,0000,은평헤스티아,2024-01-27,12500,26.23,39.39,8.0,,,2015,오피스텔,중개거래,서울 은평구
2024,11350,노원구,10400,하계동,1,대지,0280,0000,미성,2024-01-27,69000,72.17,0.0,6.0,,,1989,아파트,중개거래,서울 노원구
2024,11740,강동구,10700,암사동,1,대지,0509,0000,선사현대아파트,2024-01-27,107000,82.94,0.0,5.0,,,2000,아파트,중개거래,서울 강동구
2024,11215,광진구,10500,자양동,1,대지,0788,0000,자양7차현대홈타운,2024-01-27,105000,59.94,0.0,12.0,,,2001,아파트,중개거래,서울 광진구
2024,11215,광진구,10500,자양동,1,대지,0788,0000,자양7차현대홈타운,2024-01-27,120000,84.7,0.0,4.0,,,2001,아파트,중개거래,서울 광진구
2024,11620,관악구,10100,봉천동,1,대지,1730,0000,e편한세상서울대입구1단지,2024-01-27,112400,84.92,0.0,6.0,,,2019,아파트,중개거래,서울 관악구
2024,11380,은평구,10900,신사동,1,대지,0140,0001,미성,2024-01-27,59950,63.53,0.0,13.0,,,1987,아파트,중개거래,서울 은평구
2024,11710,송파구,10300,풍납동,1,대지,0398,0012,칼라하우스101동,2024-01-27,19000,34.23,18.1,3.0,,,1996,연립다세대,중개거래,서울 송파구
2024,11740,강동구,10500,길동,1,대지,0470,0000,현대1,2024-01-27,85000,84.96,0.0,7.0,,,1996,아파트,중개거래,"경기 시흥시, 서울 강동구"
2024,11200,성동구,11300,옥수동,1,대지,0004,0000,현대,2024-01-27,148000,104.41,0.0,3.0,,20240130,1990,아파트,중개거래,서울 성동구
2024,11620,관악구,10100,봉천동,1,대지,1703,0000,봉천동아,2024-01-27,66000,59.76,0.0,10.0,,,2000,아파트,중개거래,"서울 관악구, 서울 동작구"
2024,11560,영등포구,11500,당산동5가,1,대지,0013,0000,당산효성타운2차,2024-01-27,120000,84.38,0.0,13.0,,,2001,아파트,중개거래,서울 영등포구
2024,11440,마포구,11200,현석동,1,대지,0225,0000,래미안웰스트림,2024-01-27,138000,59.96,0.0,10.0,,,2016,아파트,중개거래,서울 마포구
2024,11470,양천구,10300,신월동,1,대지,0541,0001,오투힐,2024-01-27,34000,61.02,0.0,2.0,,,2003,아파트,중개거래,서울 양천구
2024,11530,구로구,10200,구로동,1,대지,0110,0001,희훈타워빌,2024-01-27,65000,142.59,0.0,7.0,,,1998,아파트,중개거래,인천 계양구
2024,11215,광진구,10100,중곡동,1,대지,0081,0014,롯데빌리지,2024-01-27,29000,54.23,27.46,4.0,,,2002,연립다세대,중개거래,서울 광진구
2024,11410,서대문구,11200,대현동,1,대지,0040,0038,이대역 STARGATE,2024-01-27,27500,19.06,29.37,12.0,,,2021,오피스텔,중개거래,서울 마포구
2024,11530,구로구,10700,개봉동,1,대지,0478,0000,한진,2024-01-27,59000,84.96,0.0,17.0,,,2000,아파트,중개거래,서울 구로구
2024,11710,송파구,10700,가락동,1,대지,0070,0019,대림,2024-01-27,121000,99.38,0.0,14.0,,,1988,아파트,중개거래,서울 송파구
2024,11440,마포구,12600,중동,1,대지,0390,0000,DMC마포청구아파트,2024-01-27,82000,84.9,0.0,1.0,,,1994,아파트,중개거래,서울 마포구
2024,11560,영등포구,13300,대림동,1,대지,0629,0035,한성메르디앙,2024-01-27,15000,41.76,52.83,7.0,,,2003,오피스텔,중개거래,서울 영등포구
2024,11740,강동구,10300,상일동,1,대지,0521,0000,고덕자이,2024-01-27,109000,59.71,0.0,14.0,,,2021,아파트,중개거래,서울 강동구
2024,11350,노원구,10300,공릉동,1,대지,0715,0000,시영3차(라이프)아파트,2024-01-27,32000,34.44,0.0,14.0,,,1994,아파트,중개거래,서울 노원구
2024,11470,양천구,10200,목동,1,대지,0538,0028,목동하이츠빌라비동,2024-01-27,27000,44.59,21.3,3.0,,,1994,연립다세대,중개거래,서울 양천구
2024,11470,양천구,10300,신월동,1,대지,0987,0001,신월시영,2024-01-27,60200,59.49,0.0,10.0,,,1988,아파트,중개거래,서울 양천구
2024,11170,용산구,13600,보광동,1,대지,0448,0000,신동아1,2024-01-27,240000,84.93,0.0,10.0,,,1992,아파트,중개거래,서울 용산구
2024,11470,양천구,10300,신월동,1,대지,0469,0002,조은빌리지,2024-01-27,21000,38.67,23.07,3.0,,20240129,2014,연립다세대,중개거래,서울 성북구
2024,11740,강동구,10800,성내동,1,대지,0433,0013,강남리치빌(433-13),2024-01-27,26900,27.86,16.7,4.0,,,2017,연립다세대,중개거래,서울 강동구
2024,11500,강서구,10300,화곡동,1,대지,0410,0237,신흥아너스빌(410-237),2024-01-27,22500,59.76,34.44,4.0,,,2010,연립다세대,중개거래,"서울 강서구, 서울 양천구"
2024,11200,성동구,10700,행당동,1,대지,0347,0000,대림e-편한세상,2024-01-27,88000,59.96,0.0,2.0,,,2000,아파트,중개거래,서울 성동구
2024,11380,은평구,10800,역촌동,1,대지,0033,0041,신흥아너스빌,2024-01-27,31500,67.72,39.24,2.0,,,2009,연립다세대,중개거래,서울 은평구
2024,11470,양천구,10300,신월동,1,대지,0469,0002,조은빌리지,2024-01-27,21000,38.67,23.07,3.0,,,2014,연립다세대,중개거래,서울 성북구
2024,11440,마포구,10400,도화동,1,대지,0002,0066,프라임빌,2024-01-27,52400,32.85,19.83,2.0,,,2010,연립다세대,중개거래,서울 마포구
2024,11710,송파구,10100,잠실동,1,대지,0044,0000,레이크팰리스,2024-01-27,172500,59.97,0.0,28.0,,,2006,아파트,중개거래,서울 송파구
2024,11620,관악구,10200,신림동,1,대지,1695,0000,동부,2024-01-27,64750,60.38,0.0,15.0,,,1993,아파트,중개거래,서울 관악구
2024,11200,성동구,11000,금호동2가,1,대지,0001,0000,신금호파크자이,2024-01-27,128000,59.98,0.0,15.0,,,2016,아파트,중개거래,서울 성동구
2024,11410,서대문구,11200,대현동,1,대지,0056,0010,더가온 오피스텔,2024-01-27,18000,17.88,27.37,7.0,,,2018,오피스텔,중개거래,"서울 마포구, 서울 서대문구"
2024,11530,구로구,10800,오류동,1,대지,0186,0001,우남빌라(가나다),2024-01-27,48000,43.45,55.7,2.0,,,1987,연립다세대,중개거래,서울 구로구
2024,11440,마포구,12500,성산동,1,대지,0593,0001,벽산상암스마트큐브,2024-01-27,14800,19.2,28.1,5.0,,,2017,오피스텔,중개거래,서울 서초구
2024,11140,중구,16200,신당동,1,대지,0840,0000,현대,2024-01-27,85000,83.97,0.0,10.0,,,1993,아파트,중개거래,서울 중구
2024,11590,동작구,10200,상도동,1,대지,0007,0023,강남렉스빌,2024-01-27,41000,69.19,39.39,2.0,,,2007,연립다세대,중개거래,서울 동작구
2024,11230,동대문구,10500,답십리동,1,대지,1002,0000,청계한신휴플러스,2024-01-27,105000,84.73,0.0,17.0,,,2010,아파트,중개거래,"경기 과천시, 서울 동대문구"
2024,11590,동작구,10800,대방동,1,대지,0502,0000,대방동현대,2024-01-27,84000,59.84,0.0,9.0,,,1994,아파트,중개거래,서울 동작구
2024,11710,송파구,10700,가락동,1,대지,0140,0000,가락(1차)쌍용아파트,2024-01-27,135500,84.69,0.0,16.0,,,1997,아파트,중개거래,서울 송파구
2024,11260,중랑구,10200,상봉동,1,대지,0101,0019,상봉베스트원,2024-01-27,12500,12.95,0.0,7.0,,,2019,아파트,중개거래,서울 중랑구
2024,11530,구로구,10200,구로동,1,대지,1265,0000,구로두산,2024-01-27,42300,44.64,0.0,14.0,,,1998,아파트,중개거래,서울 구로구
2024,11545,금천구,10300,시흥동,1,대지,0892,0025,신한예가B동(892-25),2024-01-27,33500,50.35,32.63,2.0,,,2014,연립다세대,중개거래,서울 금천구
2024,11710,송파구,10800,문정동,1,대지,0618,0000,파크하비오,2024-01-27,46000,48.93,62.01,15.0,,,null,오피스텔,중개거래,서울 송파구
2024,11410,서대문구,11200,대현동,1,대지,0040,0038,이대역 STARGATE,2024-01-27,27800,19.12,29.41,18.0,,,2021,오피스텔,중개거래,서울 마포구
2024,11530,구로구,10600,고척동,1,대지,0334,0000,벽산,2024-01-27,86500,84.88,0.0,13.0,,,2003,아파트,중개거래,서울 구로구
2024,11200,성동구,10900,금호동1가,1,대지,0280,0000,이편한세상금호파크힐스,2024-01-27,135500,59.95,0.0,11.0,,,2019,아파트,중개거래,서울 성동구
2024,11410,서대문구,11700,연희동,1,대지,0745,0000,연희자이엘라,2024-01-27,15000,13.64,0.0,5.0,,,2014,아파트,중개거래,서울 서대문구
2024,11740,강동구,10200,고덕동,1,대지,0688,0000,래미안힐스테이트고덕,2024-01-27,117000,59.23,0.0,27.0,,,2016,아파트,중개거래,서울 강동구
2024,11650,서초구,10700,반포동,1,대지,0018,0001,래미안퍼스티지,2024-01-27,262000,59.96,0.0,27.0,,,2009,아파트,중개거래,서울 서초구
2024,11710,송파구,10100,잠실동,1,대지,0022,0000,리센츠,2024-01-27,240000,84.99,0.0,19.0,,,2008,아파트,중개거래,서울 송파구
2024,11260,중랑구,10400,묵동,1,대지,0302,0009,양지빌라트(302-9),2024-01-27,28500,67.35,30.05,4.0,,,2003,연립다세대,중개거래,서울 중랑구
2024,11320,도봉구,10700,창동,1,대지,0674,0113,상록캐스빌,2024-01-27,20000,52.82,25.66,4.0,,,2011,연립다세대,중개거래,서울 도봉구
2024,11470,양천구,10200,목동,1,대지,0796,0010,올림푸스(796-10),2024-01-27,23000,42.11,24.49,4.0,,,2011,연립다세대,중개거래,서울 양천구
2024,11215,광진구,10500,자양동,1,대지,0684,0005,진성빌,2024-01-27,50000,29.7,24.28,2.0,,,2017,연립다세대,중개거래,서울 광진구
2024,11590,동작구,10200,상도동,1,대지,0363,0164,상도휴엔하임,2024-01-27,14400,14.7,0.0,8.0,,,2016,아파트,중개거래,서울 동작구
2024,11560,영등포구,11100,당산동1가,1,대지,0016,0001,진로,2024-01-27,100000,84.87,0.0,14.0,,,1997,아파트,중개거래,서울 영등포구
2024,11380,은평구,10200,녹번동,1,대지,0151,0013,리오하우스,2024-01-27,34800,28.89,18.92,4.0,,,2018,연립다세대,중개거래,서울 은평구
2024,11740,강동구,10200,고덕동,1,대지,0688,0000,래미안힐스테이트고덕,2024-01-27,118000,59.35,0.0,29.0,,,2016,아파트,중개거래,서울 강동구
2024,11260,중랑구,10100,면목동,1,대지,1515,0000,성원상떼빌,2024-01-27,59000,59.91,0.0,14.0,,,1997,아파트,중개거래,서울 중랑구
2024,11440,마포구,10800,대흥동,1,대지,0012,0027,이대역 푸르지오 시티,2024-01-27,24000,28.8,39.6,4.0,,,2013,오피스텔,중개거래,서울 마포구
2024,11350,노원구,10500,상계동,1,대지,0720,0000,상계주공6(고층),2024-01-27,62500,59.28,0.0,11.0,,,1988,아파트,중개거래,서울 노원구
2024,11350,노원구,10500,상계동,1,대지,0749,0005,상계주공4(고층),2024-01-27,59500,62.1,0.0,12.0,,,1988,아파트,중개거래,서울 노원구
2024,11530,구로구,10200,구로동,1,대지,1259,0000,구일우성,2024-01-27,45000,59.44,0.0,20.0,,,1998,아파트,중개거래,서울 구로구
2024,11350,노원구,10500,상계동,1,대지,0749,0005,상계주공4(고층),2024-01-27,40000,37.46,0.0,6.0,,,1988,아파트,중개거래,서울 노원구
2024,11230,동대문구,10400,전농동,1,대지,0010,0000,전농SK,2024-01-27,73300,59.96,0.0,15.0,,,2000,아파트,중개거래,서울 동대문구
2024,11740,강동구,10200,고덕동,1,대지,0688,0000,래미안힐스테이트고덕,2024-01-27,116000,59.35,0.0,29.0,,,2016,아파트,중개거래,서울 강동구
2024,11260,중랑구,10600,신내동,1,대지,0650,0000,신내6대주,2024-01-27,57000,59.76,0.0,6.0,,,1996,아파트,중개거래,서울 중랑구
2024,11215,광진구,10300,구의동,1,대지,0668,0000,래미안파크스위트,2024-01-27,135000,84.98,0.0,17.0,,,2018,아파트,중개거래,서울 광진구
2024,11170,용산구,13000,이태원동,,,,,,2024-01-27,95000,135.19,89.0,0.0,,,1993,단독다가구,중개거래,서울 용산구
2024,11470,양천구,10200,목동,1,대지,0532,0013,대성빌라,2024-01-27,19000,49.54,30.05,2.0,,,1993,연립다세대,중개거래,서울 양천구
2024,11440,마포구,11500,상수동,1,대지,0093,0025,대성빌라,2024-01-27,6000,28.78,19.88,1.0,,,1986,연립다세대,중개거래,서울 마포구
2024,11710,송파구,10100,잠실동,1,대지,0027,0000,주공아파트 5단지,2024-01-27,267000,82.51,0.0,15.0,,,1978,아파트,중개거래,서울 송파구
2024,11710,송파구,11100,방이동,1,대지,0157,0000,방이금호어울림,2024-01-27,99000,84.3,0.0,1.0,,,2001,아파트,중개거래,서울 송파구
2024,11230,동대문구,10300,제기동,1,대지,0153,0000,안암골벽산,2024-01-27,83500,84.98,0.0,9.0,,,2003,아파트,중개거래,서울 동대문구
2024,11215,광진구,10500,자양동,1,대지,0813,0000,광진하우스토리한강,2024-01-27,155700,143.36,0.0,13.0,,,2008,아파트,직거래,
2024,11350,노원구,10500,상계동,1,대지,1255,0000,은빛1단지,2024-01-27,45000,59.92,0.0,3.0,,,1998,아파트,중개거래,서울 노원구
2024,11140,중구,17400,만리동2가,1,대지,0176,0001,서울역센트럴자이,2024-01-27,129000,59.98,0.0,24.0,,,2017,아파트,중개거래,서울 중구
2024,11560,영등포구,12800,양평동4가,1,대지,0094,0000,삼호한숲,2024-01-27,78300,59.96,0.0,11.0,,,2000,아파트,중개거래,서울 영등포구
2024,11380,은평구,10500,구산동,1,대지,0216,0015,장원베스트빌(216-15),2024-01-27,19800,28.73,20.47,4.0,,,2017,연립다세대,중개거래,서울 은평구
2024,11350,노원구,10200,월계동,1,대지,0018,0000,한진한화그랑빌,2024-01-27,80500,84.97,0.0,17.0,,,2002,아파트,중개거래,서울 노원구
2024,11410,서대문구,11600,창천동,1,대지,0510,0002,3RU-City,2024-01-27,23300,25.06,0.0,12.0,,,2013,아파트,중개거래,서울 마포구
2024,11260,중랑구,10300,중화동,1,대지,0450,0000,한신아파트상가동유치원동(103~109),2024-01-27,52000,50.37,0.0,23.0,,,1997,아파트,중개거래,"서울 동대문구, 서울 중랑구"
2024,11620,관악구,10100,봉천동,1,대지,1712,0000,관악드림(삼성),2024-01-27,70000,59.85,0.0,25.0,,,2003,아파트,중개거래,서울 관악구
2024,11410,서대문구,12000,남가좌동,1,대지,0385,0000,DMC파크뷰자이1단지,2024-01-27,102000,59.99,0.0,20.0,,,2015,아파트,중개거래,서울 서대문구
2024,11440,마포구,10500,용강동,1,대지,0508,0000,이편한세상마포리버파크,2024-01-27,148250,59.98,0.0,11.0,,,2016,아파트,중개거래,서울 마포구
2024,11440,마포구,10300,신공덕동,1,대지,0001,0048,갑을명가시티2,2024-01-27,12500,16.76,25.62,5.0,,,null,오피스텔,중개거래,서울 강남구
2024,11710,송파구,11200,오금동,1,대지,0080,0014,아키스,2024-01-27,49200,67.04,0.0,3.0,,,2003,아파트,중개거래,서울 송파구
2024,11440,마포구,10800,대흥동,1,대지,0660,0000,대흥동태영아파트,2024-01-27,101000,59.4,0.0,2.0,,,1999,아파트,중개거래,서울 마포구
2024,11290,성북구,13800,장위동,1,대지,0246,0164,세종주택,2024-01-27,56000,31.96,21.07,2.0,,,2020,연립다세대,중개거래,서울 동대문구
2024,11260,중랑구,10100,면목동,1,대지,1502,0000,현대,2024-01-27,67500,84.81,0.0,5.0,,,1994,아파트,중개거래,서울 중랑구
2024,11590,동작구,10200,상도동,1,대지,0414,0000,건영,2024-01-27,56000,32.8,0.0,17.0,,,1997,아파트,중개거래,서울 동작구
2024,11215,광진구,10300,구의동,1,대지,0669,0000,에버그린,2024-01-27,34000,26.41,19.4,4.0,,,2019,연립다세대,중개거래,서울 광진구
2024,11380,은평구,11400,진관동,1,대지,0062,0000,은평스카이뷰자이,2024-01-27,100000,84.75,0.0,15.0,,,2019,아파트,중개거래,서울 은평구
2024,11470,양천구,10300,신월동,1,대지,0987,0001,신월시영,2024-01-27,60000,59.49,0.0,10.0,,,1988,아파트,중개거래,서울 양천구
2024,11500,강서구,10300,화곡동,1,대지,0345,0004,베스트힐,2024-01-27,32000,81.06,31.42,3.0,,,2001,연립다세대,중개거래,서울 강서구
2024,11680,강남구,11200,자곡동,1,대지,0658,0000,강남힐스테이트에코,2024-01-26,17000,23.75,31.49,9.0,,,2014,오피스텔,중개거래,서울 강남구
2024,11350,노원구,10500,상계동,1,대지,0626,0000,상계주공14(고층),2024-01-26,40500,41.3,0.0,5.0,,,1989,아파트,중개거래,서울 노원구
